,Disaster Type,Disaster Number,Incident Type,Title,Incident Begin Date,State ,Declared County/Area,FIPS Code
8770,DR,4338,Hurricane,HURRICANE IRMA,9/7/2017,GA,Peach (County),13225
8771,DR,4338,Hurricane,HURRICANE IRMA,9/7/2017,GA,Pickens (County),13227
8772,DR,4338,Hurricane,HURRICANE IRMA,9/7/2017,GA,Pierce (County),13229
8773,DR,4338,Hurricane,HURRICANE IRMA,9/7/2017,GA,Pike (County),13231
8774,DR,4338,Hurricane,HURRICANE IRMA,9/7/2017,GA,Polk (County),13233
8775,DR,4338,Hurricane,HURRICANE IRMA,9/7/2017,GA,Pulaski (County),13235
8776,DR,4338,Hurricane,HURRICANE IRMA,9/7/2017,GA,Putnam (County),13237
8777,DR,4338,Hurricane,HURRICANE IRMA,9/7/2017,GA,Georgetown - Quitman (County),13239
8778,DR,4338,Hurricane,HURRICANE IRMA,9/7/2017,GA,Rabun (County),13241
8779,DR,4338,Hurricane,HURRICANE IRMA,9/7/2017,GA,Randolph (County),13243
8780,DR,4338,Hurricane,HURRICANE IRMA,9/7/2017,GA,Richmond (County),13245
8781,DR,4338,Hurricane,HURRICANE IRMA,9/7/2017,GA,Rockdale (County),13247
8782,DR,4338,Hurricane,HURRICANE IRMA,9/7/2017,GA,Schley (County),13249
8783,DR,4338,Hurricane,HURRICANE IRMA,9/7/2017,GA,Screven (County),13251
8784,DR,4338,Hurricane,HURRICANE IRMA,9/7/2017,GA,Seminole (County),13253
8785,DR,4338,Hurricane,HURRICANE IRMA,9/7/2017,GA,Spalding (County),13255
8786,DR,4338,Hurricane,HURRICANE IRMA,9/7/2017,GA,Stephens (County),13257
8787,DR,4338,Hurricane,HURRICANE IRMA,9/7/2017,GA,Stewart (County),13259
8788,DR,4338,Hurricane,HURRICANE IRMA,9/7/2017,GA,Sumter (County),13261
8789,DR,4338,Hurricane,HURRICANE IRMA,9/7/2017,GA,Talbot (County),13263
8790,DR,4338,Hurricane,HURRICANE IRMA,9/7/2017,GA,Taliaferro (County),13265
8791,DR,4338,Hurricane,HURRICANE IRMA,9/7/2017,GA,Tattnall (County),13267
8792,DR,4338,Hurricane,HURRICANE IRMA,9/7/2017,GA,Taylor (County),13269
8793,DR,4338,Hurricane,HURRICANE IRMA,9/7/2017,GA,Telfair (County),13271
8794,DR,4338,Hurricane,HURRICANE IRMA,9/7/2017,GA,Terrell (County),13273
8795,DR,4338,Hurricane,HURRICANE IRMA,9/7/2017,GA,Thomas (County),13275
8796,DR,4338,Hurricane,HURRICANE IRMA,9/7/2017,GA,Tift (County),13277
8797,DR,4338,Hurricane,HURRICANE IRMA,9/7/2017,GA,Toombs (County),13279
8798,DR,4338,Hurricane,HURRICANE IRMA,9/7/2017,GA,Towns (County),13281
8799,DR,4338,Hurricane,HURRICANE IRMA,9/7/2017,GA,Treutlen (County),13283
8800,DR,4338,Hurricane,HURRICANE IRMA,9/7/2017,GA,Troup (County),13285
8801,DR,4338,Hurricane,HURRICANE IRMA,9/7/2017,GA,Turner (County),13287
8802,DR,4338,Hurricane,HURRICANE IRMA,9/7/2017,GA,Twiggs (County),13289
8803,DR,4338,Hurricane,HURRICANE IRMA,9/7/2017,GA,Union (County),13291
8804,DR,4338,Hurricane,HURRICANE IRMA,9/7/2017,GA,Upson (County),13293
8805,DR,4338,Hurricane,HURRICANE IRMA,9/7/2017,GA,Walker (County),13295
8806,DR,4338,Hurricane,HURRICANE IRMA,9/7/2017,GA,Walton (County),13297
8807,DR,4338,Hurricane,HURRICANE IRMA,9/7/2017,GA,Ware (County),13299
8808,DR,4338,Hurricane,HURRICANE IRMA,9/7/2017,GA,Warren (County),13301
8809,DR,4338,Hurricane,HURRICANE IRMA,9/7/2017,GA,Washington (County),13303
8810,DR,4338,Hurricane,HURRICANE IRMA,9/7/2017,GA,Wayne (County),13305
8811,DR,4338,Hurricane,HURRICANE IRMA,9/7/2017,GA,Webster (County),13307
8812,DR,4338,Hurricane,HURRICANE IRMA,9/7/2017,GA,Wheeler (County),13309
8813,DR,4338,Hurricane,HURRICANE IRMA,9/7/2017,GA,White (County),13311
8814,DR,4338,Hurricane,HURRICANE IRMA,9/7/2017,GA,Whitfield (County),13313
8815,DR,4338,Hurricane,HURRICANE IRMA,9/7/2017,GA,Wilcox (County),13315
8816,DR,4338,Hurricane,HURRICANE IRMA,9/7/2017,GA,Wilkes (County),13317
8817,DR,4338,Hurricane,HURRICANE IRMA,9/7/2017,GA,Wilkinson (County),13319
8818,DR,4338,Hurricane,HURRICANE IRMA,9/7/2017,GA,Worth (County),13321
9008,DR,4284,Hurricane,HURRICANE MATTHEW,10/4/2016,GA,Brantley (County),13025
9009,DR,4284,Hurricane,HURRICANE MATTHEW,10/4/2016,GA,Bryan (County),13029
9010,DR,4284,Hurricane,HURRICANE MATTHEW,10/4/2016,GA,Bulloch (County),13031
9011,DR,4284,Hurricane,HURRICANE MATTHEW,10/4/2016,GA,Camden (County),13039
9012,DR,4284,Hurricane,HURRICANE MATTHEW,10/4/2016,GA,Candler (County),13043
9013,DR,4284,Hurricane,HURRICANE MATTHEW,10/4/2016,GA,Chatham (County),13051
9014,DR,4284,Hurricane,HURRICANE MATTHEW,10/4/2016,GA,Effingham (County),13103
9015,DR,4284,Hurricane,HURRICANE MATTHEW,10/4/2016,GA,Emanuel (County),13107
9016,DR,4284,Hurricane,HURRICANE MATTHEW,10/4/2016,GA,Evans (County),13109
9017,DR,4284,Hurricane,HURRICANE MATTHEW,10/4/2016,GA,Glynn (County),13127
9018,DR,4284,Hurricane,HURRICANE MATTHEW,10/4/2016,GA,Jenkins (County),13165
9019,DR,4284,Hurricane,HURRICANE MATTHEW,10/4/2016,GA,Liberty (County),13179
9020,DR,4284,Hurricane,HURRICANE MATTHEW,10/4/2016,GA,Long (County),13183
9021,DR,4284,Hurricane,HURRICANE MATTHEW,10/4/2016,GA,McIntosh (County),13191
9022,DR,4284,Hurricane,HURRICANE MATTHEW,10/4/2016,GA,Pierce (County),13229
9023,DR,4284,Hurricane,HURRICANE MATTHEW,10/4/2016,GA,Screven (County),13251
9024,DR,4284,Hurricane,HURRICANE MATTHEW,10/4/2016,GA,Tattnall (County),13267
9025,DR,4284,Hurricane,HURRICANE MATTHEW,10/4/2016,GA,Toombs (County),13279
9026,DR,4284,Hurricane,HURRICANE MATTHEW,10/4/2016,GA,Ware (County),13299
9027,DR,4284,Hurricane,HURRICANE MATTHEW,10/4/2016,GA,Wayne (County),13305
9548,DR,1560,Hurricane,TROPICAL STORM FRANCES,9/3/2004,GA,Appling (County),13001
9549,DR,1560,Hurricane,TROPICAL STORM FRANCES,9/3/2004,GA,Atkinson (County),13003
9550,DR,1560,Hurricane,TROPICAL STORM FRANCES,9/3/2004,GA,Bacon (County),13005
9551,DR,1560,Hurricane,TROPICAL STORM FRANCES,9/3/2004,GA,Baker (County),13007
9552,DR,1560,Hurricane,TROPICAL STORM FRANCES,9/3/2004,GA,Ben Hill (County),13017
9553,DR,1560,Hurricane,TROPICAL STORM FRANCES,9/3/2004,GA,Berrien (County),13019
9554,DR,1560,Hurricane,TROPICAL STORM FRANCES,9/3/2004,GA,Bibb (County),13021
9555,DR,1560,Hurricane,TROPICAL STORM FRANCES,9/3/2004,GA,Bleckley (County),13023
9556,DR,1560,Hurricane,TROPICAL STORM FRANCES,9/3/2004,GA,Brantley (County),13025
9557,DR,1560,Hurricane,TROPICAL STORM FRANCES,9/3/2004,GA,Brooks (County),13027
9558,DR,1560,Hurricane,TROPICAL STORM FRANCES,9/3/2004,GA,Butts (County),13035
9559,DR,1560,Hurricane,TROPICAL STORM FRANCES,9/3/2004,GA,Calhoun (County),13037
9560,DR,1560,Hurricane,TROPICAL STORM FRANCES,9/3/2004,GA,Camden (County),13039
9561,DR,1560,Hurricane,TROPICAL STORM FRANCES,9/3/2004,GA,Candler (County),13043
9562,DR,1560,Hurricane,TROPICAL STORM FRANCES,9/3/2004,GA,Charlton (County),13049
9563,DR,1560,Hurricane,TROPICAL STORM FRANCES,9/3/2004,GA,Clinch (County),13065
9564,DR,1560,Hurricane,TROPICAL STORM FRANCES,9/3/2004,GA,Coffee (County),13069
9565,DR,1560,Hurricane,TROPICAL STORM FRANCES,9/3/2004,GA,Colquitt (County),13071
9566,DR,1560,Hurricane,TROPICAL STORM FRANCES,9/3/2004,GA,Cook (County),13075
9567,DR,1560,Hurricane,TROPICAL STORM FRANCES,9/3/2004,GA,Crawford (County),13079
9568,DR,1560,Hurricane,TROPICAL STORM FRANCES,9/3/2004,GA,Crisp (County),13081
9569,DR,1560,Hurricane,TROPICAL STORM FRANCES,9/3/2004,GA,Decatur (County),13087
9570,DR,1560,Hurricane,TROPICAL STORM FRANCES,9/3/2004,GA,Dodge (County),13091
9571,DR,1560,Hurricane,TROPICAL STORM FRANCES,9/3/2004,GA,Dooly (County),13093
9572,DR,1560,Hurricane,TROPICAL STORM FRANCES,9/3/2004,GA,Dougherty (County),13095
9573,DR,1560,Hurricane,TROPICAL STORM FRANCES,9/3/2004,GA,Echols (County),13101
9574,DR,1560,Hurricane,TROPICAL STORM FRANCES,9/3/2004,GA,Elbert (County),13105
9575,DR,1560,Hurricane,TROPICAL STORM FRANCES,9/3/2004,GA,Emanuel (County),13107
9576,DR,1560,Hurricane,TROPICAL STORM FRANCES,9/3/2004,GA,Evans (County),13109
9577,DR,1560,Hurricane,TROPICAL STORM FRANCES,9/3/2004,GA,Glynn (County),13127
9578,DR,1560,Hurricane,TROPICAL STORM FRANCES,9/3/2004,GA,Grady (County),13131
9579,DR,1560,Hurricane,TROPICAL STORM FRANCES,9/3/2004,GA,Greene (County),13133
9580,DR,1560,Hurricane,TROPICAL STORM FRANCES,9/3/2004,GA,Hancock (County),13141
9581,DR,1560,Hurricane,TROPICAL STORM FRANCES,9/3/2004,GA,Harris (County),13145
9582,DR,1560,Hurricane,TROPICAL STORM FRANCES,9/3/2004,GA,Hart (County),13147
9583,DR,1560,Hurricane,TROPICAL STORM FRANCES,9/3/2004,GA,Houston (County),13153
9584,DR,1560,Hurricane,TROPICAL STORM FRANCES,9/3/2004,GA,Irwin (County),13155
9585,DR,1560,Hurricane,TROPICAL STORM FRANCES,9/3/2004,GA,Jasper (County),13159
9586,DR,1560,Hurricane,TROPICAL STORM FRANCES,9/3/2004,GA,Jeff Davis (County),13161
9587,DR,1560,Hurricane,TROPICAL STORM FRANCES,9/3/2004,GA,Johnson (County),13167
9588,DR,1560,Hurricane,TROPICAL STORM FRANCES,9/3/2004,GA,Jones (County),13169
9589,DR,1560,Hurricane,TROPICAL STORM FRANCES,9/3/2004,GA,Lamar (County),13171
9590,DR,1560,Hurricane,TROPICAL STORM FRANCES,9/3/2004,GA,Lanier (County),13173
9591,DR,1560,Hurricane,TROPICAL STORM FRANCES,9/3/2004,GA,Laurens (County),13175
9592,DR,1560,Hurricane,TROPICAL STORM FRANCES,9/3/2004,GA,Long (County),13183
9593,DR,1560,Hurricane,TROPICAL STORM FRANCES,9/3/2004,GA,Lowndes (County),13185
9594,DR,1560,Hurricane,TROPICAL STORM FRANCES,9/3/2004,GA,McIntosh (County),13191
9595,DR,1560,Hurricane,TROPICAL STORM FRANCES,9/3/2004,GA,Macon (County),13193
9596,DR,1560,Hurricane,TROPICAL STORM FRANCES,9/3/2004,GA,Monroe (County),13207
9597,DR,1560,Hurricane,TROPICAL STORM FRANCES,9/3/2004,GA,Montgomery (County),13209
9598,DR,1560,Hurricane,TROPICAL STORM FRANCES,9/3/2004,GA,Peach (County),13225
9599,DR,1560,Hurricane,TROPICAL STORM FRANCES,9/3/2004,GA,Pierce (County),13229
9600,DR,1560,Hurricane,TROPICAL STORM FRANCES,9/3/2004,GA,Pike (County),13231
9601,DR,1560,Hurricane,TROPICAL STORM FRANCES,9/3/2004,GA,Pulaski (County),13235
9602,DR,1560,Hurricane,TROPICAL STORM FRANCES,9/3/2004,GA,Putnam (County),13237
9603,DR,1560,Hurricane,TROPICAL STORM FRANCES,9/3/2004,GA,Rabun (County),13241
9604,DR,1560,Hurricane,TROPICAL STORM FRANCES,9/3/2004,GA,Schley (County),13249
9605,DR,1560,Hurricane,TROPICAL STORM FRANCES,9/3/2004,GA,Spalding (County),13255
9606,DR,1560,Hurricane,TROPICAL STORM FRANCES,9/3/2004,GA,Sumter (County),13261
9607,DR,1560,Hurricane,TROPICAL STORM FRANCES,9/3/2004,GA,Talbot (County),13263
9608,DR,1560,Hurricane,TROPICAL STORM FRANCES,9/3/2004,GA,Taliaferro (County),13265
9609,DR,1560,Hurricane,TROPICAL STORM FRANCES,9/3/2004,GA,Tattnall (County),13267
9610,DR,1560,Hurricane,TROPICAL STORM FRANCES,9/3/2004,GA,Taylor (County),13269
9611,DR,1560,Hurricane,TROPICAL STORM FRANCES,9/3/2004,GA,Telfair (County),13271
9612,DR,1560,Hurricane,TROPICAL STORM FRANCES,9/3/2004,GA,Thomas (County),13275
9613,DR,1560,Hurricane,TROPICAL STORM FRANCES,9/3/2004,GA,Tift (County),13277
9614,DR,1560,Hurricane,TROPICAL STORM FRANCES,9/3/2004,GA,Toombs (County),13279
9615,DR,1560,Hurricane,TROPICAL STORM FRANCES,9/3/2004,GA,Treutlen (County),13283
9616,DR,1560,Hurricane,TROPICAL STORM FRANCES,9/3/2004,GA,Turner (County),13287
9617,DR,1560,Hurricane,TROPICAL STORM FRANCES,9/3/2004,GA,Twiggs (County),13289
9618,DR,1560,Hurricane,TROPICAL STORM FRANCES,9/3/2004,GA,Upson (County),13293
9619,DR,1560,Hurricane,TROPICAL STORM FRANCES,9/3/2004,GA,Ware (County),13299
9620,DR,1560,Hurricane,TROPICAL STORM FRANCES,9/3/2004,GA,Washington (County),13303
9621,DR,1560,Hurricane,TROPICAL STORM FRANCES,9/3/2004,GA,Wayne (County),13305
9622,DR,1560,Hurricane,TROPICAL STORM FRANCES,9/3/2004,GA,Webster (County),13307
9623,DR,1560,Hurricane,TROPICAL STORM FRANCES,9/3/2004,GA,Wheeler (County),13309
9624,DR,1560,Hurricane,TROPICAL STORM FRANCES,9/3/2004,GA,Wilcox (County),13315
9625,DR,1560,Hurricane,TROPICAL STORM FRANCES,9/3/2004,GA,Wilkes (County),13317
9626,DR,1560,Hurricane,TROPICAL STORM FRANCES,9/3/2004,GA,Wilkinson (County),13319
9627,DR,1560,Hurricane,TROPICAL STORM FRANCES,9/3/2004,GA,Worth (County),13321
9628,DR,1554,Hurricane,HURRICANE IVAN,9/14/2004,GA,Banks (County),13011
9629,DR,1554,Hurricane,HURRICANE IVAN,9/14/2004,GA,Carroll (County),13045
9630,DR,1554,Hurricane,HURRICANE IVAN,9/14/2004,GA,Cherokee (County),13057
9631,DR,1554,Hurricane,HURRICANE IVAN,9/14/2004,GA,Clay (County),13061
9632,DR,1554,Hurricane,HURRICANE IVAN,9/14/2004,GA,Clayton (County),13063
9633,DR,1554,Hurricane,HURRICANE IVAN,9/14/2004,GA,Cobb (County),13067
9634,DR,1554,Hurricane,HURRICANE IVAN,9/14/2004,GA,Dade (County),13083
9635,DR,1554,Hurricane,HURRICANE IVAN,9/14/2004,GA,Dawson (County),13085
9636,DR,1554,Hurricane,HURRICANE IVAN,9/14/2004,GA,DeKalb (County),13089
9637,DR,1554,Hurricane,HURRICANE IVAN,9/14/2004,GA,Early (County),13099
9638,DR,1554,Hurricane,HURRICANE IVAN,9/14/2004,GA,Elbert (County),13105
9639,DR,1554,Hurricane,HURRICANE IVAN,9/14/2004,GA,Fannin (County),13111
9640,DR,1554,Hurricane,HURRICANE IVAN,9/14/2004,GA,Forsyth (County),13117
9641,DR,1554,Hurricane,HURRICANE IVAN,9/14/2004,GA,Franklin (County),13119
9642,DR,1554,Hurricane,HURRICANE IVAN,9/14/2004,GA,Fulton (County),13121
9643,DR,1554,Hurricane,HURRICANE IVAN,9/14/2004,GA,Gilmer (County),13123
9644,DR,1554,Hurricane,HURRICANE IVAN,9/14/2004,GA,Habersham (County),13137
9645,DR,1554,Hurricane,HURRICANE IVAN,9/14/2004,GA,Harris (County),13145
9646,DR,1554,Hurricane,HURRICANE IVAN,9/14/2004,GA,Heard (County),13149
9647,DR,1554,Hurricane,HURRICANE IVAN,9/14/2004,GA,Lumpkin (County),13187
9648,DR,1554,Hurricane,HURRICANE IVAN,9/14/2004,GA,Madison (County),13195
9649,DR,1554,Hurricane,HURRICANE IVAN,9/14/2004,GA,Miller (County),13201
9650,DR,1554,Hurricane,HURRICANE IVAN,9/14/2004,GA,Pickens (County),13227
9651,DR,1554,Hurricane,HURRICANE IVAN,9/14/2004,GA,Pike (County),13231
9652,DR,1554,Hurricane,HURRICANE IVAN,9/14/2004,GA,Rabun (County),13241
9653,DR,1554,Hurricane,HURRICANE IVAN,9/14/2004,GA,Stephens (County),13257
9654,DR,1554,Hurricane,HURRICANE IVAN,9/14/2004,GA,Towns (County),13281
9655,DR,1554,Hurricane,HURRICANE IVAN,9/14/2004,GA,Union (County),13291
9656,DR,1554,Hurricane,HURRICANE IVAN,9/14/2004,GA,Upson (County),13293
9657,DR,1554,Hurricane,HURRICANE IVAN,9/14/2004,GA,White (County),13311
9658,DR,1554,Hurricane,HURRICANE IVAN,9/14/2004,GA,Wilkes (County),13317
9845,DR,1071,Hurricane,HURRICANE OPAL,10/4/1995,GA,Banks (County),13011
9846,DR,1071,Hurricane,HURRICANE OPAL,10/4/1995,GA,Barrow (County),13013
9847,DR,1071,Hurricane,HURRICANE OPAL,10/4/1995,GA,Bartow (County),13015
9848,DR,1071,Hurricane,HURRICANE OPAL,10/4/1995,GA,Carroll (County),13045
9849,DR,1071,Hurricane,HURRICANE OPAL,10/4/1995,GA,Catoosa (County),13047
9850,DR,1071,Hurricane,HURRICANE OPAL,10/4/1995,GA,Chattooga (County),13055
9851,DR,1071,Hurricane,HURRICANE OPAL,10/4/1995,GA,Cherokee (County),13057
9852,DR,1071,Hurricane,HURRICANE OPAL,10/4/1995,GA,Clay (County),13061
9853,DR,1071,Hurricane,HURRICANE OPAL,10/4/1995,GA,Clayton (County),13063
9854,DR,1071,Hurricane,HURRICANE OPAL,10/4/1995,GA,Cobb (County),13067
9855,DR,1071,Hurricane,HURRICANE OPAL,10/4/1995,GA,Coweta (County),13077
9856,DR,1071,Hurricane,HURRICANE OPAL,10/4/1995,GA,Dade (County),13083
9857,DR,1071,Hurricane,HURRICANE OPAL,10/4/1995,GA,Dawson (County),13085
9858,DR,1071,Hurricane,HURRICANE OPAL,10/4/1995,GA,DeKalb (County),13089
9859,DR,1071,Hurricane,HURRICANE OPAL,10/4/1995,GA,Douglas (County),13097
9860,DR,1071,Hurricane,HURRICANE OPAL,10/4/1995,GA,Fannin (County),13111
9861,DR,1071,Hurricane,HURRICANE OPAL,10/4/1995,GA,Fayette (County),13113
9862,DR,1071,Hurricane,HURRICANE OPAL,10/4/1995,GA,Floyd (County),13115
9863,DR,1071,Hurricane,HURRICANE OPAL,10/4/1995,GA,Forsyth (County),13117
9864,DR,1071,Hurricane,HURRICANE OPAL,10/4/1995,GA,Fulton (County),13121
9865,DR,1071,Hurricane,HURRICANE OPAL,10/4/1995,GA,Gilmer (County),13123
9866,DR,1071,Hurricane,HURRICANE OPAL,10/4/1995,GA,Gordon (County),13129
9867,DR,1071,Hurricane,HURRICANE OPAL,10/4/1995,GA,Gwinnett (County),13135
9868,DR,1071,Hurricane,HURRICANE OPAL,10/4/1995,GA,Habersham (County),13137
9869,DR,1071,Hurricane,HURRICANE OPAL,10/4/1995,GA,Hall (County),13139
9870,DR,1071,Hurricane,HURRICANE OPAL,10/4/1995,GA,Haralson (County),13143
9871,DR,1071,Hurricane,HURRICANE OPAL,10/4/1995,GA,Harris (County),13145
9872,DR,1071,Hurricane,HURRICANE OPAL,10/4/1995,GA,Heard (County),13149
9873,DR,1071,Hurricane,HURRICANE OPAL,10/4/1995,GA,Lumpkin (County),13187
9874,DR,1071,Hurricane,HURRICANE OPAL,10/4/1995,GA,Meriwether (County),13199
9875,DR,1071,Hurricane,HURRICANE OPAL,10/4/1995,GA,Murray (County),13213
9876,DR,1071,Hurricane,HURRICANE OPAL,10/4/1995,GA,Muscogee (County),13215
9877,DR,1071,Hurricane,HURRICANE OPAL,10/4/1995,GA,Paulding (County),13223
9878,DR,1071,Hurricane,HURRICANE OPAL,10/4/1995,GA,Pickens (County),13227
9879,DR,1071,Hurricane,HURRICANE OPAL,10/4/1995,GA,Pike (County),13231
9880,DR,1071,Hurricane,HURRICANE OPAL,10/4/1995,GA,Polk (County),13233
9881,DR,1071,Hurricane,HURRICANE OPAL,10/4/1995,GA,Georgetown - Quitman (County),13239
9882,DR,1071,Hurricane,HURRICANE OPAL,10/4/1995,GA,Rabun (County),13241
9883,DR,1071,Hurricane,HURRICANE OPAL,10/4/1995,GA,Randolph (County),13243
9884,DR,1071,Hurricane,HURRICANE OPAL,10/4/1995,GA,Rockdale (County),13247
9885,DR,1071,Hurricane,HURRICANE OPAL,10/4/1995,GA,Spalding (County),13255
9886,DR,1071,Hurricane,HURRICANE OPAL,10/4/1995,GA,Stewart (County),13259
9887,DR,1071,Hurricane,HURRICANE OPAL,10/4/1995,GA,Talbot (County),13263
9888,DR,1071,Hurricane,HURRICANE OPAL,10/4/1995,GA,Towns (County),13281
9889,DR,1071,Hurricane,HURRICANE OPAL,10/4/1995,GA,Troup (County),13285
9890,DR,1071,Hurricane,HURRICANE OPAL,10/4/1995,GA,Union (County),13291
9891,DR,1071,Hurricane,HURRICANE OPAL,10/4/1995,GA,Upson (County),13293
9892,DR,1071,Hurricane,HURRICANE OPAL,10/4/1995,GA,Walker (County),13295
9893,DR,1071,Hurricane,HURRICANE OPAL,10/4/1995,GA,White (County),13311
9894,DR,1071,Hurricane,HURRICANE OPAL,10/4/1995,GA,Whitfield (County),13313
10386,DR,4399,Hurricane,HURRICANE MICHAEL,10/7/2018,FL,Bay (County),12005
10387,DR,4399,Hurricane,HURRICANE MICHAEL,10/7/2018,FL,Calhoun (County),12013
10388,DR,4399,Hurricane,HURRICANE MICHAEL,10/7/2018,FL,Franklin (County),12037
10389,DR,4399,Hurricane,HURRICANE MICHAEL,10/7/2018,FL,Gadsden (County),12039
10390,DR,4399,Hurricane,HURRICANE MICHAEL,10/7/2018,FL,Gulf (County),12045
10391,DR,4399,Hurricane,HURRICANE MICHAEL,10/7/2018,FL,Hamilton (County),12047
10392,DR,4399,Hurricane,HURRICANE MICHAEL,10/7/2018,FL,Holmes (County),12059
10393,DR,4399,Hurricane,HURRICANE MICHAEL,10/7/2018,FL,Jackson (County),12063
10394,DR,4399,Hurricane,HURRICANE MICHAEL,10/7/2018,FL,Jefferson (County),12065
10395,DR,4399,Hurricane,HURRICANE MICHAEL,10/7/2018,FL,Leon (County),12073
10396,DR,4399,Hurricane,HURRICANE MICHAEL,10/7/2018,FL,Liberty (County),12077
10397,DR,4399,Hurricane,HURRICANE MICHAEL,10/7/2018,FL,Madison (County),12079
10398,DR,4399,Hurricane,HURRICANE MICHAEL,10/7/2018,FL,Okaloosa (County),12091
10399,DR,4399,Hurricane,HURRICANE MICHAEL,10/7/2018,FL,Suwannee (County),12121
10400,DR,4399,Hurricane,HURRICANE MICHAEL,10/7/2018,FL,Taylor (County),12123
10401,DR,4399,Hurricane,HURRICANE MICHAEL,10/7/2018,FL,Wakulla (County),12129
10402,DR,4399,Hurricane,HURRICANE MICHAEL,10/7/2018,FL,Walton (County),12131
10403,DR,4399,Hurricane,HURRICANE MICHAEL,10/7/2018,FL,Washington (County),12133
10412,DR,4337,Hurricane,HURRICANE IRMA,9/4/2017,FL,Alachua (County),12001
10413,DR,4337,Hurricane,HURRICANE IRMA,9/4/2017,FL,Baker (County),12003
10414,DR,4337,Hurricane,HURRICANE IRMA,9/4/2017,FL,Bay (County),12005
10415,DR,4337,Hurricane,HURRICANE IRMA,9/4/2017,FL,Bradford (County),12007
10416,DR,4337,Hurricane,HURRICANE IRMA,9/4/2017,FL,Brevard (County),12009
10417,DR,4337,Hurricane,HURRICANE IRMA,9/4/2017,FL,Broward (County),12011
10418,DR,4337,Hurricane,HURRICANE IRMA,9/4/2017,FL,Calhoun (County),12013
10419,DR,4337,Hurricane,HURRICANE IRMA,9/4/2017,FL,Charlotte (County),12015
10420,DR,4337,Hurricane,HURRICANE IRMA,9/4/2017,FL,Citrus (County),12017
10421,DR,4337,Hurricane,HURRICANE IRMA,9/4/2017,FL,Clay (County),12019
10422,DR,4337,Hurricane,HURRICANE IRMA,9/4/2017,FL,Collier (County),12021
10423,DR,4337,Hurricane,HURRICANE IRMA,9/4/2017,FL,Columbia (County),12023
10424,DR,4337,Hurricane,HURRICANE IRMA,9/4/2017,FL,DeSoto (County),12027
10425,DR,4337,Hurricane,HURRICANE IRMA,9/4/2017,FL,Dixie (County),12029
10426,DR,4337,Hurricane,HURRICANE IRMA,9/4/2017,FL,Duval (County),12031
10427,DR,4337,Hurricane,HURRICANE IRMA,9/4/2017,FL,Escambia (County),12033
10428,DR,4337,Hurricane,HURRICANE IRMA,9/4/2017,FL,Flagler (County),12035
10429,DR,4337,Hurricane,HURRICANE IRMA,9/4/2017,FL,Franklin (County),12037
10430,DR,4337,Hurricane,HURRICANE IRMA,9/4/2017,FL,Gadsden (County),12039
10431,DR,4337,Hurricane,HURRICANE IRMA,9/4/2017,FL,Gilchrist (County),12041
10432,DR,4337,Hurricane,HURRICANE IRMA,9/4/2017,FL,Glades (County),12043
10433,DR,4337,Hurricane,HURRICANE IRMA,9/4/2017,FL,Gulf (County),12045
10434,DR,4337,Hurricane,HURRICANE IRMA,9/4/2017,FL,Hamilton (County),12047
10435,DR,4337,Hurricane,HURRICANE IRMA,9/4/2017,FL,Hardee (County),12049
10436,DR,4337,Hurricane,HURRICANE IRMA,9/4/2017,FL,Hendry (County),12051
10437,DR,4337,Hurricane,HURRICANE IRMA,9/4/2017,FL,Hernando (County),12053
10438,DR,4337,Hurricane,HURRICANE IRMA,9/4/2017,FL,Highlands (County),12055
10439,DR,4337,Hurricane,HURRICANE IRMA,9/4/2017,FL,Hillsborough (County),12057
10440,DR,4337,Hurricane,HURRICANE IRMA,9/4/2017,FL,Holmes (County),12059
10441,DR,4337,Hurricane,HURRICANE IRMA,9/4/2017,FL,Indian River (County),12061
10442,DR,4337,Hurricane,HURRICANE IRMA,9/4/2017,FL,Jackson (County),12063
10443,DR,4337,Hurricane,HURRICANE IRMA,9/4/2017,FL,Jefferson (County),12065
10444,DR,4337,Hurricane,HURRICANE IRMA,9/4/2017,FL,Lafayette (County),12067
10445,DR,4337,Hurricane,HURRICANE IRMA,9/4/2017,FL,Lake (County),12069
10446,DR,4337,Hurricane,HURRICANE IRMA,9/4/2017,FL,Lee (County),12071
10447,DR,4337,Hurricane,HURRICANE IRMA,9/4/2017,FL,Leon (County),12073
10448,DR,4337,Hurricane,HURRICANE IRMA,9/4/2017,FL,Levy (County),12075
10449,DR,4337,Hurricane,HURRICANE IRMA,9/4/2017,FL,Liberty (County),12077
10450,DR,4337,Hurricane,HURRICANE IRMA,9/4/2017,FL,Madison (County),12079
10451,DR,4337,Hurricane,HURRICANE IRMA,9/4/2017,FL,Manatee (County),12081
10452,DR,4337,Hurricane,HURRICANE IRMA,9/4/2017,FL,Marion (County),12083
10453,DR,4337,Hurricane,HURRICANE IRMA,9/4/2017,FL,Martin (County),12085
10454,DR,4337,Hurricane,HURRICANE IRMA,9/4/2017,FL,Miami-Dade (County),12086
10455,DR,4337,Hurricane,HURRICANE IRMA,9/4/2017,FL,Monroe (County),12087
10456,DR,4337,Hurricane,HURRICANE IRMA,9/4/2017,FL,Nassau (County),12089
10457,DR,4337,Hurricane,HURRICANE IRMA,9/4/2017,FL,Okaloosa (County),12091
